# presynaptic cell type	cell ID	spike times
L5st_B2	281	168.484568592,
L5st_B2	284	114.944502583,
L5st_B2	285	176.626241854,
L5st_B2	287	327.350313292,
L5st_B2	290	88.0734561979,
L5st_B2	291	9.38251189868,
L5st_B2	300	317.306801908,
L5st_B2	301	335.35669879,
L5st_B2	305	313.927104098,
L5st_B2	309	111.557868099,
L5st_B2	310	24.3660220089,
L5st_B2	311	6.51182971657,
L5st_B2	315	220.087570037,239.022067624,
L5st_B2	317	56.4242768031,
L5st_B2	324	268.242557646,
L5st_B2	325	6.13016491146,
L5st_B2	327	271.599015887,
L5st_B2	328	339.8507472,
L5st_B2	331	173.770149024,
L5st_B2	336	19.8208755128,
L5st_B2	337	232.829625528,
L5st_B2	339	145.519304571,286.684207853,
L5st_B2	340	150.721824205,
L5st_B2	342	46.46934071,70.2519629032,
L5st_B2	344	196.409128404,
L5st_B3	9	87.8557173935,268.654590441,
L5st_B3	10	190.13523792,193.601987174,
L5st_B3	14	112.690080516,
L5st_B3	18	116.705112576,217.377820611,
L5st_B3	23	144.163554518,
L5st_B3	27	94.9834323253,
L5st_B3	28	124.838599853,201.741670798,
L5st_B3	31	133.779125487,
L5st_B3	35	343.424581943,
L5st_B3	41	272.620101596,
L5st_B3	44	148.77698967,
L5st_B3	46	1.45636979469,
L5st_B3	50	284.93859974,
L5st_B3	56	184.023691449,
L5st_B3	58	264.825552533,292.556983316,
L5st_B4	0	101.375880706,255.510656201,
L5st_B4	2	6.20623169709,
L5st_B4	6	215.661249828,
L5st_B4	10	25.395391021,84.8036898792,
L5st_B4	15	219.410326876,
L5st_B4	21	18.6806380849,233.835358724,
L5st_Beta	0	234.92732806,
L5st_Beta	5	150.055738198,
L5st_Beta	10	2.12620203994,295.273000356,
L5st_Beta	13	245.970190854,
L5st_Beta	15	338.543886808,
L5st_Beta	17	323.430598437,
L5st_Beta	18	125.82841053,
L5st_Beta	20	266.751806599,319.647872355,
L5st_Beta	22	263.554386351,
L5st_Beta	25	113.428812204,
L5st_Beta	27	56.1482427089,
L5st_Beta	29	313.854626935,
L5st_Beta	34	46.1607760999,
L5st_Beta	35	283.212452061,
L5st_Beta	40	100.134944542,285.232787615,
L5st_Beta	46	101.973346544,
L5st_Beta	52	74.8302540453,
L5st_Beta	53	327.820371356,
L5st_Beta	60	318.187205771,
L5st_C1	1	282.748367882,
L5st_C1	7	71.941918545,
L5st_C1	8	247.912769152,
L5st_C1	10	343.581968793,
L5st_C1	11	224.705399961,
L5st_C1	12	150.554746753,
L5st_C1	14	305.581251706,
L5st_C1	16	212.658785342,
L5st_C1	17	109.80453367,
L5st_C1	18	19.140739136,
L5st_C1	20	249.624908898,283.607949253,301.705942166,
L5st_C1	21	207.049138828,
L5st_C1	22	249.990693124,281.555388499,
L5st_C1	23	44.9267926203,
L5st_C1	28	344.081949399,
L5st_C1	29	304.415263767,
L5st_C1	32	30.0719621667,216.279257284,274.983554946,
L5st_C1	34	129.344732122,286.227896463,
L5st_C1	37	144.808427108,286.996760995,
L5st_C1	38	249.298593511,
L5st_C1	39	10.7386441313,187.992701316,
L5st_C1	40	162.123802332,
L5st_C1	41	249.992708865,
L5st_C1	42	140.716493027,218.335476982,
L5st_C1	43	30.1103635761,338.788882714,
L5st_C1	50	91.366875348,126.51304481,
L5st_C1	51	254.937282216,320.668101022,
L5st_C1	52	339.191981173,
L5st_C1	57	340.83744386,
L5st_C1	58	300.421259758,
L5st_C1	64	26.7162242294,286.876229919,
L5st_C1	66	238.225074086,245.102039327,
L5st_C1	78	163.228120991,218.420690961,
L5st_C1	79	164.916620838,312.871455963,
L5st_C1	80	261.64686377,
L5st_C1	86	13.8186102757,
L5st_C1	90	232.57699028,
L5st_C1	91	297.998655049,
L5st_C1	92	290.000621989,
L5st_C1	97	262.480174837,
L5st_C1	102	41.1293957851,
L5st_C1	103	97.3292715025,167.475871299,
L5st_C1	104	327.16099443,
L5st_C1	108	249.27554307,
L5st_C1	111	161.693677897,
L5st_C1	112	341.134161808,
L5st_C1	113	245.870248722,
L5st_C1	114	79.0458117064,
L5st_C1	116	283.992458836,
L5st_C1	118	315.948351007,
L5st_C1	120	311.76282196,
L5st_C1	121	1.06842335447,254.469893196,
L5st_C1	124	180.560747277,
L5st_C1	126	109.013060074,214.349492052,
L5st_C1	132	173.042085611,285.075630783,
L5st_C1	133	193.659098141,
L5st_C1	136	18.5281265138,
L5st_C1	139	253.63379368,
L5st_C1	142	165.25877359,
L5st_C1	144	54.3919564357,
L5st_C1	148	145.32417207,291.174623525,
L5st_C1	149	271.337090883,
L5st_C1	151	124.001430314,133.059700291,248.791679237,
L5st_C1	154	246.130538539,
L5st_C1	155	63.8030340315,
L5st_C1	157	208.139597503,
L5st_C1	174	231.426013981,
L5st_C1	178	158.828558631,
L5st_C1	188	16.3511113939,
L5st_C1	191	126.714026531,
L5st_C1	192	298.661393452,
L5st_C1	193	266.114183851,
L5st_C1	195	0.0691054734355,
L5st_C1	196	213.791536582,
L5st_C1	198	172.554497674,
L5st_C1	200	98.914439336,
L5st_C1	205	29.7637111339,
L5st_C1	207	137.773591448,
L5st_C1	213	198.536859091,
L5st_C1	217	249.519303835,
L5st_C1	219	169.290762434,
L5st_C1	221	324.470567844,
L5st_C1	222	317.610126719,
L5st_C1	223	124.388308899,
L5st_C1	224	275.440948503,
L5st_C1	226	245.789758462,
L5st_C1	228	179.146661159,297.336818744,
L5st_C1	231	99.5847440036,121.140223318,
L5st_C1	232	165.728686607,
L5st_C1	234	11.9288198446,194.171374487,
L5st_C1	236	233.339851062,
L5st_C1	237	247.811672775,
L5st_C1	240	310.343429543,
L5st_C1	244	116.021668511,
L5st_C1	245	330.389446586,
L5st_C1	249	72.2626490608,
L5st_C1	254	82.6700765906,
L5st_C1	257	233.335604351,
L5st_C1	259	261.113572413,
L5st_C1	261	278.943959447,
L5st_C1	262	25.2488289369,
L5st_C1	271	282.988078202,
L5st_C1	273	16.7470913184,
L5st_C1	274	306.42141181,
L5st_C1	276	337.351635293,
L5st_C1	277	28.5565808946,
L5st_C1	284	302.732061978,
L5st_C1	287	99.3885481663,
L5st_C1	288	109.399112687,
L5st_C1	294	287.75092338,
L5st_C1	295	10.6024132936,
L5st_C1	296	260.753010816,
L5st_C1	297	308.460569082,
L5st_C1	302	230.508059464,
L5st_C1	303	227.652188722,
L5st_C1	306	335.906723885,
L5st_C1	313	113.55080248,
L5st_C1	315	317.496363889,
L5st_C1	316	159.986517245,
L5st_C1	318	219.790979166,
L5st_C1	320	36.1688572784,
L5st_C1	323	283.899529304,
L5st_C1	330	291.095993247,334.053650166,
L5st_C1	331	56.2626964969,
L5st_C1	335	191.210805404,
L5st_C1	338	247.950267324,
L5st_C1	343	200.72146642,
L5st_C1	349	241.588245003,
L5st_C1	352	227.764276027,
L5st_C1	354	65.5132633437,
L5st_C1	355	47.0436946938,
L5st_C1	357	184.259088624,
L5st_C1	360	112.316268597,320.004425511,
L5st_C1	364	234.51903512,
L5st_C1	366	61.1248836247,317.421335705,
L5st_C1	368	204.983256848,
L5st_C1	371	343.856812725,
L5st_C1	372	246.631180645,
L5st_C1	373	105.671103028,331.687229336,
L5st_C1	374	69.4218893209,
L5st_C1	377	115.207403966,
L5st_C1	379	174.458621075,
L5st_C1	380	249.827839418,
L5st_C1	381	335.86757219,
L5st_C1	383	64.5669889646,
L5st_C1	385	256.369648542,
L5st_C1	387	37.0087488452,
L5st_C1	390	72.7577484572,
L5st_C1	392	113.545721777,
L5st_C1	393	4.46284645234,201.17484312,
L5st_C1	396	152.116399318,
L5st_C1	397	269.844091825,
L5st_C1	399	172.85674536,
L5st_C1	403	322.816163921,
L5st_C1	406	136.02230198,
L5st_C1	410	298.733011548,
L5st_C1	411	54.2194503632,277.240449438,
L5st_C1	412	202.093766393,
L5st_C1	414	220.298830998,
L5st_C1	419	247.634995069,
L5st_C1	420	5.99279595414,
L5st_C1	423	211.284435649,
L5st_C1	425	50.2929714749,77.8272877243,
L5st_C1	430	94.0196016202,
L5st_C1	432	285.805177939,
L5st_C1	433	70.3447843945,
L5st_C1	435	79.5403280763,
L5st_C1	437	248.056246468,
L5st_C1	441	180.176165267,
L5st_C1	448	79.0545370859,
L5st_C1	450	141.305482836,
L5st_C1	451	271.920337124,
L5st_C1	454	16.0024687903,
L5st_C1	455	139.144200194,
L5st_C1	456	5.46276416077,273.973869716,
L5st_C1	457	118.850773363,
L5st_C1	459	218.531160476,
L5st_C1	460	130.697354023,
L5st_C1	462	42.0766161829,
L5st_C1	463	339.171600754,
L5st_C1	470	302.078670245,
L5st_C1	471	290.408984227,
L5st_C1	472	285.508854025,328.447522171,
L5st_C1	473	267.916095059,
L5st_C1	477	197.420066337,
L5st_C1	481	130.403199402,328.312812434,
L5st_C1	483	319.686706873,
L5st_C1	485	62.3617461256,
L5st_C1	486	24.0570335577,302.655048309,
L5st_C2	1	299.583503415,
L5st_C2	8	240.547959418,
L5st_C2	10	149.442275144,
L5st_C2	12	156.308993189,
L5st_C2	13	145.279939725,
L5st_C2	14	168.605612857,309.067690556,316.697470379,
L5st_C2	21	1.76495023521,211.372257329,
L5st_C2	26	224.018552335,
L5st_C2	33	185.667788767,
L5st_C2	37	158.92099546,
L5st_C2	42	192.066060107,319.898483368,
L5st_C2	47	54.5853097294,
L5st_C2	52	255.023529906,
L5st_C2	55	15.200537706,
L5st_C2	56	37.9969243252,
L5st_C2	57	154.215681302,
L5st_C2	61	302.419274006,
L5st_C2	62	36.0474298104,191.308241257,327.253605791,
L5st_C2	68	194.142504916,269.417977287,
L5st_C2	70	90.4272185494,
L5st_C2	73	254.334092685,
L5st_C2	79	143.600055169,
L5st_C2	81	159.535254796,
L5st_C2	87	60.2183258131,
L5st_C2	88	0.100056344571,73.3115533657,
L5st_C2	91	78.4132513966,122.503878019,
L5st_C2	97	222.864525204,
L5st_C2	98	296.221656399,
L5st_C2	100	39.0306456348,111.521486485,
L5st_C2	103	248.818192585,
L5st_C2	105	294.635131558,
L5st_C2	106	92.092752292,321.13035538,
L5st_C2	108	52.7572221289,
L5st_C2	113	145.056762373,
L5st_C2	115	129.41254892,
L5st_C2	120	238.974235701,
L5st_C2	123	153.631655911,
L5st_C2	124	281.097543242,
L5st_C2	131	245.699468347,
L5st_C2	133	145.659745497,
L5st_C2	135	168.625835903,
L5st_C2	137	104.795290148,
L5st_C2	143	50.2060107134,200.943047458,
L5st_C2	147	122.740338314,
L5st_C2	148	83.1172406479,
L5st_C2	152	338.882408966,
L5st_C2	153	90.9413723847,
L5st_C2	155	225.330793802,
L5st_C2	157	174.477234668,
L5st_C2	158	102.039427004,280.442210984,
L5st_C2	161	66.8565236649,
L5st_C2	162	90.6423209974,
L5st_C2	167	153.309042315,172.550138414,
L5st_C2	170	34.5595988483,
L5st_C2	173	327.472994996,
L5st_C2	179	71.7581375552,
L5st_C2	180	62.0949753726,339.294126457,
L5st_C2	182	285.956943058,
L5st_C2	183	295.589537027,
L5st_C2	188	181.152228026,
L5st_C2	189	271.66820177,323.355328272,
L5st_C2	192	73.957865315,221.124471454,
L5st_C2	195	69.1847070556,
L5st_C2	199	17.1571014174,
L5st_C2	206	167.115826383,
L5st_C2	208	313.079832587,
L5st_C2	209	122.598561534,
L5st_C2	210	219.110671956,
L5st_C2	211	267.955209787,
L5st_C2	213	0.87147892624,
L5st_C2	221	125.717667847,
L5st_C2	225	314.883715675,
L5st_C2	228	160.169732547,202.138602778,255.969260869,
L5st_C2	229	148.991186885,
L5st_C2	235	30.1915035187,94.6613543415,135.662185366,
L5st_C2	236	317.367173165,
L5st_C2	238	19.5063250396,
L5st_C2	239	266.472333638,
L5st_C2	245	261.463100703,272.237556437,
L5st_C2	248	82.8975098478,
L5st_C2	252	293.054814311,
L5st_C2	257	111.451120025,
L5st_C2	258	210.813420604,
L5st_C2	259	126.406385578,
L5st_C2	261	88.3751553157,
L5st_C2	265	224.200657071,
L5st_C2	269	298.333780314,
L5st_C2	272	195.938050063,
L5st_C2	275	286.852608371,
L5st_C2	276	107.749971753,
L5st_C2	280	283.938467743,330.104112506,
L5st_C2	281	229.529268747,
L5st_C2	282	42.7180848116,
L5st_C2	283	225.402380422,
L5st_C2	284	222.351652919,
L5st_C2	285	310.0431245,
L5st_C2	286	286.866730235,
L5st_C2	287	327.626199626,
L5st_C2	291	145.785678302,
L5st_C2	294	17.7377901502,
L5st_C2	295	56.9113655623,271.176205573,
L5st_C2	305	168.464082151,
L5st_C2	306	143.860901529,270.50440939,
L5st_C2	310	261.088515007,
L5st_C2	312	138.979760581,
L5st_C2	314	87.9151851363,
L5st_C2	315	60.1091229262,83.1706473212,
L5st_C2	321	115.039195947,
L5st_C2	322	88.7731287935,
L5st_C2	323	290.706299206,
L5st_C2	329	120.170458295,145.251550193,
L5st_C2	339	112.71176357,
L5st_C2	341	178.121101243,
L5st_C2	346	48.275607373,189.389620663,210.256233639,236.11926925,281.300184118,
L5st_C2	348	159.828856197,
L5st_C2	352	81.9783564419,201.109265836,
L5st_C2	357	333.069697142,
L5st_C2	358	133.752075377,
L5st_C2	362	103.159258835,
L5st_C2	364	47.4290426905,
L5st_C2	366	244.723127181,
L5st_C2	367	45.8675465267,
L5st_C2	368	282.968594122,
L5st_C2	381	50.4222829117,
L5st_C2	395	299.1160922,
L5st_C2	403	217.600530362,
L5st_C2	412	203.50344577,229.299962504,
L5st_C2	416	57.9775638507,
L5st_C2	425	293.121783689,
L5st_C2	434	213.142731566,250.409912685,
L5st_C2	440	10.4517307322,
L5st_C2	441	341.093977566,
L5st_C2	443	185.902881036,
L5st_C2	446	60.9919817631,182.860572102,
L5st_C2	451	19.1826478282,294.940083678,
L5st_C2	452	136.619916292,
L5st_C2	458	284.05234547,
L5st_C2	460	294.130621713,
L5st_C2	467	197.788871028,
L5st_C2	469	52.4654743373,
L5st_C2	472	85.4400715478,
L5st_C2	474	76.827872632,
L5st_C2	478	302.170564193,
L5st_C2	480	8.38890352064,
L5st_C2	481	174.599256777,
L5st_C2	483	69.4654905292,
L5st_C2	490	92.8563786242,
L5st_C2	498	188.679034672,
L5st_C2	500	104.79533604,
L5st_C2	506	278.725031129,
L5st_C2	507	74.2202787862,258.312582878,
L5st_C2	508	251.875605894,
L5st_C2	509	81.9829768405,
L5st_C2	511	118.481629729,
L5st_C2	512	76.9130603654,
L5st_C2	514	205.985603931,
L5st_C2	515	271.386186393,
L5st_C2	516	117.439889461,
L5st_C2	518	134.759218909,
L5st_C2	519	127.815033036,
L5st_C2	524	130.13714634,
L5st_C2	525	267.59840816,
L5st_C2	530	274.937643542,
L5st_C2	532	63.8505688403,267.402918329,
L5st_C2	533	219.737606019,
L5st_C2	537	206.077855923,
L5st_C2	538	157.161249292,
L5st_C2	541	284.752709005,
L5st_C2	542	34.1935727469,
L5st_C2	550	39.3945188919,276.090068866,
L5st_C2	553	10.8848079965,77.5208115032,
L5st_C2	555	305.315959642,
L5st_C2	556	204.233081237,
L5st_C2	562	219.046509261,
L5st_C2	565	89.1911842958,
L5st_C2	566	239.51823816,
L5st_C2	569	232.822079879,
L5st_C2	571	123.322119307,209.69755411,
L5st_C2	572	95.5004780916,215.127915371,
L5st_C2	575	139.325193029,
L5st_C2	576	100.034486278,
L5st_C2	580	217.283346307,315.018379753,
L5st_C2	583	44.6281571619,
L5st_C2	584	255.332354302,
L5st_C2	585	133.42433487,
L5st_C2	586	195.726079301,
L5st_C2	589	260.965546291,294.100432729,315.615432126,
L5st_C2	590	258.935764728,
L5st_C2	592	193.542388483,
L5st_C2	594	255.433563796,
L5st_C2	603	303.62776747,
L5st_C2	605	120.524954229,
L5st_C2	614	70.4118279351,
L5st_C2	616	258.428668132,314.63627117,
L5st_C2	619	61.4145443322,208.11718531,
L5st_C2	620	173.906452526,293.366989177,
L5st_C2	621	135.662966464,
L5st_C2	622	115.074065156,189.205218644,
L5st_C2	625	244.878711904,287.100383297,
L5st_C2	632	109.123776013,
L5st_C2	633	85.7082947429,150.782621853,
L5st_C2	634	84.0191313867,
L5st_C2	635	241.841853601,
L5st_C2	647	175.544438075,
L5st_C2	659	284.509641442,
L5st_C2	662	323.956410475,
L5st_C2	667	227.590252575,
L5st_C2	674	50.4157177616,
L5st_C2	675	244.672688425,
L5st_C2	677	102.149748089,
L5st_C2	680	55.0093359475,
L5st_C2	683	34.6987031924,135.987943904,
L5st_C2	687	160.961144853,
L5st_C2	692	23.0177074483,
L5st_C2	704	13.6108971468,313.966192411,
L5st_C2	709	88.4060681548,103.749237923,
L5st_C2	710	243.888224567,
L5st_C2	713	281.298984964,
L5st_C2	716	303.725607918,
L5st_C2	729	247.941191244,
L5st_C2	730	272.904361056,
L5st_C2	733	336.377814703,
L5st_C2	738	230.607504597,
L5st_C2	741	242.578418951,
L5st_C2	743	232.565773413,
L5st_C2	749	239.575645045,
L5st_C2	750	290.427588074,
L5st_C2	753	180.489468069,
L5st_C2	754	252.972797694,
L5st_C2	765	190.446553522,
L5st_C2	766	109.290025296,
L5st_C2	768	177.609869007,
L5st_C2	774	147.652224724,
L5st_C2	776	250.663215627,335.95996299,
L5st_C2	779	339.079439452,
L5st_C2	780	28.0752171951,241.790873401,
L5st_C2	781	28.0044701264,134.115296394,
L5st_C2	783	116.705025332,
L5st_C2	785	274.872780137,
L5st_C2	787	337.049750867,
L5st_C3	3	176.877555727,
L5st_C3	5	337.47578587,
L5st_C3	8	161.971640028,
L5st_C3	9	77.0983694868,
L5st_C3	11	287.563244702,
L5st_C3	12	283.359933025,291.413634169,
L5st_C3	13	147.974471607,
L5st_C3	15	291.479905106,
L5st_C3	18	325.881346879,
L5st_C3	19	92.8956381876,117.235784055,
L5st_C3	22	256.417401987,
L5st_C3	27	332.023646147,
L5st_C3	29	227.799999813,
L5st_C3	30	85.8597581358,
L5st_C3	31	336.05482375,
L5st_C3	35	25.1142566739,
L5st_C3	36	196.778153245,
L5st_C3	37	223.191202984,
L5st_C3	38	98.4436912733,
L5st_C3	39	186.523604385,
L5st_C3	43	306.233331737,
L5st_C3	44	337.398374203,
L5st_C3	57	136.008094552,
L5st_C3	60	291.601349441,
L5st_C3	61	272.902463733,
L5st_C3	64	236.656310731,
L5st_C3	67	162.726884301,
L5st_C3	68	25.6551986771,
L5st_C3	70	59.5090204833,
L5st_C3	72	242.979603275,
L5st_C3	75	150.846091755,
L5st_C4	5	268.187421472,
L5st_C4	6	108.884094314,207.05459327,
L5st_C4	7	110.327635449,
L5st_D1	4	282.598496237,
L5st_D1	6	60.9683317018,
L5st_D1	7	238.866148266,
L5st_D1	9	261.413334787,
L5st_D1	18	130.946888816,
L5st_D1	19	104.405386733,182.558671028,
L5st_D1	21	51.7184505634,
L5st_D1	23	21.6732649982,115.804549515,
L5st_D1	24	77.0582249144,
L5st_D1	26	84.6987287152,
L5st_D1	44	281.496388119,
L5st_D1	47	285.951472771,293.967494468,
L5st_D1	49	62.6429239882,
L5st_D1	50	124.826303206,
L5st_D1	55	138.326964138,
L5st_D1	56	222.944924591,
L5st_D1	57	62.8930607719,
L5st_D1	60	27.0424694151,
L5st_D1	62	154.765469111,
L5st_D1	71	170.827659339,
L5st_D1	77	99.7184246375,
L5st_D1	79	3.14293522361,
L5st_D1	81	64.8065442707,
L5st_D1	87	108.761517569,
L5st_D1	91	130.447093381,
L5st_D1	95	53.1477423457,
L5st_D1	97	10.0780133091,
L5st_D1	99	133.492550073,
L5st_D1	102	115.049234571,
L5st_D1	103	0.211574669503,
L5st_D1	104	214.641948304,
L5st_D1	106	223.032712618,
L5st_D1	108	307.640333326,
L5st_D1	110	161.998947175,
L5st_D1	113	12.8024206829,
L5st_D1	114	149.107627581,
L5st_D1	117	264.099312056,
L5st_D1	118	110.68703955,
L5st_D1	120	36.2040733396,
L5st_D1	122	166.890849859,
L5st_D1	123	235.018393607,
L5st_D1	126	344.44848533,
L5st_D1	128	289.798405096,
L5st_D1	129	342.817397447,
L5st_D1	130	8.87903471622,
L5st_D1	131	17.9644359004,
L5st_D1	133	276.360623502,
L5st_D1	134	83.4151224584,207.869910184,261.058153479,
L5st_D1	136	326.200304967,
L5st_D1	138	285.938487941,
L5st_D1	139	22.1321128687,61.904376093,
L5st_D2	1	257.729827939,
L5st_D2	2	36.8383890918,
L5st_D2	6	18.5290442806,
L5st_D2	7	82.8132520117,
L5st_D2	8	40.8687494807,
L5st_D2	9	38.3264960464,
L5st_D2	11	60.1963283013,
L5st_D2	15	313.507428763,
L5st_D2	23	99.1949138773,
L5st_D2	24	17.165412605,
L5st_D2	26	164.368284141,
L5st_D2	28	329.783733609,
L5st_D2	31	292.767471199,
L5st_D2	35	53.5648687427,
L5st_D2	39	233.945775761,
L5st_D2	43	315.101210741,
L5st_D2	44	38.6110885947,
L5st_D2	48	290.646987567,
L5st_D2	50	257.8405544,
L5st_D2	52	297.159104249,
L5st_D2	57	266.286901762,
L5st_D2	59	108.694444585,
L5st_D2	61	249.102973373,
L5st_D2	62	330.393412716,
L5st_D2	63	330.73397085,
L5st_D2	69	12.5834057124,
L5st_D2	76	90.8115718727,103.898179545,
L5st_D2	79	310.909150916,
L5st_D2	81	122.438514703,
L5st_D2	84	40.22292537,171.106430318,
L5st_D2	91	9.24393987585,
L5st_D2	96	292.137852092,
L5st_D3	7	117.566188526,
L5st_D3	13	292.567130573,
L5st_D3	14	226.905985061,
L5st_D3	20	31.9756418891,
L5st_D3	21	161.343101321,
L5st_D3	27	34.710643333,
L5st_D3	28	175.800770269,268.938467657,
L5st_D3	30	262.243358075,
L5st_D3	35	189.969305355,209.280626953,213.222280893,257.652133308,
L5st_D3	36	145.122298196,
L5st_D3	42	281.659751002,
L5st_D3	54	203.574163892,
L5st_Delta	2	149.61338077,328.335933957,
L5st_Delta	11	133.066728528,
L5st_Delta	12	95.4781130148,
L5st_Delta	16	286.905813609,
L5st_Delta	17	282.945399769,
L5st_Delta	19	122.149091487,
L5st_Delta	22	198.85814944,
L5st_Delta	27	341.965968557,
L5st_Delta	28	5.71723820316,
L5st_Delta	32	21.1071007481,
L5st_Gamma	0	141.673267859,
L5st_Gamma	3	37.2728912548,
L5st_Gamma	4	177.387441315,
L5st_Gamma	10	17.0771849621,40.535317579,
L5st_Gamma	11	171.749452685,
L5st_Gamma	13	166.132617862,263.163513235,
L5st_Gamma	15	207.270025931,
L5st_Gamma	16	142.867259569,
L5st_Gamma	17	230.953750195,
L5st_Gamma	21	1.24873282451,31.0634816328,
L5st_Gamma	24	73.3575689661,294.165075634,
L5st_Gamma	32	61.7991745882,85.8258554408,
L5tt_A1	0	59.658028228,187.234992716,
L5tt_A3	1	123.57581875,217.11861469,295.337909767,
L5tt_A4	1	145.762512276,183.297203262,
L5tt_A4	2	4.77843943691,
L5tt_A4	3	10.4123468853,
L5tt_A4	4	89.8345714086,116.622507955,
L5tt_B1	1	279.140729034,
L5tt_B1	2	132.77014719,296.55381861,
L5tt_B1	3	172.481266065,233.215197486,
L5tt_B1	4	27.0239029875,82.9777264908,275.493199998,310.916763045,
L5tt_B1	5	108.885086502,
L5tt_B1	6	16.0266773674,216.284236934,279.625420688,
L5tt_B1	7	7.36965961938,237.208966504,295.609198864,
L5tt_B1	10	296.226719762,
L5tt_B1	11	173.402333987,
L5tt_B1	12	79.6407553607,99.6318257089,206.243076576,257.652758691,
L5tt_B1	13	84.4982569114,226.496126246,
L5tt_B1	14	246.04034543,
L5tt_B1	15	234.893832869,
L5tt_B1	16	11.1663666345,319.631534184,
L5tt_B1	17	117.381900943,335.859471143,
L5tt_B1	19	52.2466795855,
L5tt_B1	20	166.940524749,290.783270585,344.763244238,
L5tt_B1	21	102.638350763,
L5tt_B1	22	92.0848850466,
L5tt_B1	23	62.9980710158,80.7251499569,
L5tt_B1	24	76.013947324,
L5tt_B1	26	264.773758904,
L5tt_B1	27	276.504051658,
L5tt_B1	28	210.079888646,240.175483889,336.057556204,
L5tt_B1	29	190.217016828,294.147171591,331.445458374,
L5tt_B1	30	69.7651287602,
L5tt_B1	31	264.739157566,
L5tt_B1	32	170.686863969,
L5tt_B1	33	62.0678315199,
L5tt_B1	34	170.17079575,321.67918965,
L5tt_B1	35	130.806430636,225.84613209,231.163181967,
L5tt_B1	36	206.451008429,300.808236348,
L5tt_B1	37	253.206820916,
L5tt_B1	38	216.320838229,259.464817944,
L5tt_B1	39	118.259172931,232.351322864,
L5tt_B1	41	157.071276273,
L5tt_B1	44	201.37996769,
L5tt_B1	46	234.747670971,
L5tt_B1	48	187.160085813,
L5tt_B1	49	96.9411598926,
L5tt_B1	50	163.33565805,
L5tt_B2	0	259.533264245,
L5tt_B2	1	150.616017573,199.824365099,
L5tt_B2	3	100.923368327,
L5tt_B2	5	1.44427708858,
L5tt_B2	6	89.0378938153,205.487384108,212.940517854,
L5tt_B2	7	10.0069297579,223.811454967,258.998473695,
L5tt_B2	8	53.2078472066,
L5tt_B2	10	109.72766752,273.156691799,
L5tt_B2	11	68.9335917002,253.820285746,263.082358074,
L5tt_B2	12	97.6621548739,
L5tt_B2	13	91.0224284671,119.238843653,
L5tt_B2	14	13.5621501538,73.4223995584,
L5tt_B2	15	212.144293255,
L5tt_B2	16	327.052943006,
L5tt_B2	17	266.439119705,
L5tt_B2	18	58.0873023329,320.159033434,
L5tt_B2	20	95.3754940617,318.436273361,
L5tt_B2	21	17.2821895722,167.317676561,212.523479975,224.637959478,237.55158294,
L5tt_B2	22	39.6472413915,
L5tt_B2	23	196.195526721,
L5tt_B2	24	24.6143675185,140.197044236,182.142098335,
L5tt_B2	26	309.473314638,336.626075299,
L5tt_B2	27	11.1287069953,45.2672540673,207.253465852,325.771118968,
L5tt_B2	28	257.387323178,
L5tt_B2	29	144.860443293,145.187229625,161.012687683,259.972744843,
L5tt_B2	31	101.788054554,202.03463487,261.362210936,
L5tt_B2	32	276.105709841,
L5tt_B2	34	57.6489982769,131.55622775,151.539025015,309.662543122,329.579740691,
L5tt_B2	35	142.068504638,
L5tt_B2	36	94.2318229082,267.103770755,
L5tt_B2	37	136.72743054,
L5tt_B2	38	275.57354358,
L5tt_B2	39	257.542327528,
L5tt_B2	40	294.275269157,
L5tt_B2	41	134.833746507,239.932153882,
L5tt_B2	42	90.8770167755,286.339587685,
L5tt_B2	43	163.572916053,
L5tt_B2	44	6.77807725386,
L5tt_B2	45	18.0408513625,
L5tt_B2	46	161.97523668,
L5tt_B2	47	22.5551888867,146.523101853,182.782413318,
L5tt_B2	48	40.9302238804,
L5tt_B2	50	237.51907222,
L5tt_B2	51	217.344774293,251.372997287,
L5tt_B2	52	273.979904507,283.303809266,
L5tt_B2	53	105.676114265,
L5tt_B2	54	27.1904605911,
L5tt_B2	55	293.697011274,
L5tt_B2	56	236.938541795,
L5tt_B2	57	14.5217579131,292.023995202,
L5tt_B3	0	260.434488528,267.380084274,
L5tt_B3	1	130.151553582,342.998016175,
L5tt_B3	2	235.162303113,282.917886098,
L5tt_B3	4	11.4486943291,188.046706793,
L5tt_B3	6	92.0850542483,
L5tt_B3	8	162.293288299,294.249246534,
L5tt_B3	9	99.1144599355,
L5tt_B3	10	4.83096147412,258.238856614,333.920691393,
L5tt_B3	11	317.940836359,
L5tt_B3	12	259.463891249,301.266703543,
L5tt_B3	13	29.8597605509,147.489022077,
L5tt_B3	14	133.806146219,
L5tt_B3	15	113.423710024,246.903104537,272.877195087,
L5tt_B3	16	311.035191584,
L5tt_B3	17	324.925574085,
L5tt_B3	18	145.608169137,328.823484346,
L5tt_B3	20	233.549412387,
L5tt_B3	21	267.232413485,304.162204302,
L5tt_B3	22	150.014213318,168.874285815,
L5tt_B3	24	148.124562078,
L5tt_B3	25	291.154727311,
L5tt_B3	26	134.303606143,
L5tt_B3	28	220.151288017,306.329611303,
L5tt_B3	29	277.357727714,
L5tt_B3	33	60.1046020779,
